Id,SalePrice
1672,510493.65866750205
1673,299859.18021189346
1674,253173.84894376542
1675,187733.89414527855
1676,188984.90398088697
1677,215249.40650162223
1678,449049.0196130334
1679,382426.1904397211
1680,322235.408083846
1681,269723.24116332503
1682,293581.828859649
1683,184593.390831
1684,171695.58031094985
1685,172209.67610254273
1686,167994.15727277825
1687,162787.90778876262
1688,188576.3027178116
1689,186965.67562131764
1690,181615.20358305387
1691,170254.66055087565
1692,257100.1672149849
1693,164106.84619954287
1694,182438.43424155092
1695,168643.50354267418
1696,283010.5763974331
1697,170708.12074705394
1698,344904.1321850081
1699,320306.8276424453
1700,231232.18150995957
1701,265312.3437633001
1702,265144.01251836336
1703,263061.20951000764
1704,308648.69896426663
1705,242190.9580729883
1706,453563.81437953876
1707,211731.2896629793
1708,215918.62029993036
1709,295185.6039934773
1710,232865.4533782407
1711,258462.6781406387
1712,237538.35424812033
1713,255635.04471253895
1714,216844.0659196476
1715,199481.80293757987
1716,188835.62402209762
1717,176998.34275336488
1718,138148.60109533212
1719,207097.49137544358
1720,260775.09281439762
1721,175754.73323663938
1722,125866.00811062868
1723,158245.34704129977
1724,214226.58511473512
1725,232249.9524812993
1726,185552.85366077855
1727,168058.5304664901
1728,182620.37117398033
1729,166108.8203588299
1730,159357.16790152126
1731,118424.4075938032
1732,130378.10038386121
1733,122705.53142928379
1734,133495.52225252084
1735,130402.27936435606
1736,114694.57357237629
1737,361962.9023819017
1738,217699.9962711104
1739,283803.6367084871
1740,181135.05546750137
1741,175947.72834827082
1742,175889.9575473386
1743,177853.43503218767
1744,308444.66432084
1745,247287.55040914318
1746,271841.70370832394
1747,213683.0545325435
1748,200470.58229112532
1749,160737.86313758133
1750,151601.20790849996
1751,224493.7236507937
1752,121148.35954061555
1753,141464.8023648307
1754,218283.73410307174
1755,160254.63353308683
1756,116940.7531483455
1757,117047.90842672798
1758,141636.7107175598
1759,170006.85730261618
1760,153910.12361853584
1761,158287.9619235877
1762,156275.8340320731
1763,166650.9284321855
1764,114817.99119295953
1765,169565.83185506045
1766,165007.88436565778
1767,201152.4663016347
1768,139519.49124181477
1769,161668.6826393637
1770,139357.1445139569
1771,137367.141396921
1772,136147.3659471797
1773,132857.18396993142
1774,137128.99724853865
1775,134827.22408679544
1776,121504.92380736914
1777,114826.66248347086
1778,125808.49487111205
1779,114945.86821937052
1780,175554.12891341397
1781,132508.37138510335
1782,92777.30976413499
1783,136346.8634667145
1784,86800.40196972684
1785,111145.17151582056
1786,124875.54199169937
1787,177197.6199883095
1788,54089.109676673754
1789,98850.21382378493
1790,77131.89657656704
1791,188052.1734617968
1792,155573.14009457012
1793,145064.31361452187
1794,144185.43900266447
1795,142993.9711231146
1796,110756.73727292324
1797,131556.75877078177
1798,118973.91180895442
1799,111368.19369154453
1800,122474.2330618881
1801,132306.7840024504
1802,167560.72768995873
1803,158483.52342852586
1804,140017.29784706485
1805,134533.14371948497
1806,113569.27878080583
1807,167786.0622556155
1808,122036.64296823087
1809,126346.8259220864
1810,140494.10220137765
1811,116594.0231579533
1812,119552.4833999035
1813,119518.97349246965
1814,94107.25892196916
1815,60896.43110291088
1816,93366.73231939548
1817,120076.86622650085
1818,133129.02797375017
1819,114547.41775054434
1820,68907.90840521704
1821,114659.06086399451
1822,165407.86870516895
1823,64808.464637350946
1824,119038.18890867522
1825,130615.89474474803
1826,99382.48193004604
1827,106690.88069510848
1828,136121.3449434733
1829,115554.67850713881
1830,159183.1886402838
1831,173925.90988207705
1832,124189.42341048655
1833,155338.13219700195
1834,133279.0382927192
1835,180372.47517202096
1836,129914.66895359145
1837,98362.65775708386
1838,142025.5266420978
1839,77932.83602620967
1840,166042.26595959594
1841,150901.63300002913
1842,93661.44053836094
1843,143196.42908064797
1844,136344.04877265083
1845,143920.36713147498
1846,151976.2174587046
1847,146638.85633843063
1848,58875.03388983823
1849,120542.99387997511
1850,130376.02802392106
1851,149396.23017826534
1852,131814.1073788087
1853,132238.7081666365
1854,171971.41398014172
1855,146126.66649587167
1856,217663.1174374879
1857,133924.2534525808
1858,148396.73344756794
1859,122165.9706805019
1860,150573.09440264464
1861,122103.32475413293
1862,292290.46348181064
1863,285882.12369883043
1864,285882.12369883043
1865,330109.9660626945
1866,335753.2032985873
1867,246002.73931672127
1868,317069.6596481735
1869,198638.61978201763
1870,266317.9281696666
1871,243048.1115079186
1872,168734.4735438599
1873,228626.66225294195
1874,137300.32955596203
1875,207054.03060275325
1876,195018.76650548106
1877,209642.6801942118
1878,212143.88599577761
1879,135963.07623553014
1880,137069.50190580141
1881,238980.03382243487
1882,260719.3012441233
1883,200126.21107764496
1884,223087.0150507605
1885,259888.53757936507
1886,303402.90671907045
1887,203173.86023587335
1888,290355.8135769346
1889,164819.4310550348
1890,134593.80309325346
1891,144961.8288311342
1892,112938.73256559252
1893,139203.2624318508
1894,126753.61973577128
1895,152833.84094993665
1896,121407.02298441164
1897,121188.19975951812
1898,102869.83087565686
1899,125722.44796442619
1900,139186.38586520232
1901,164579.83282328685
1902,153058.2107737014
1903,231361.62940912895
1904,132455.95455656486
1905,173278.65582650894
1906,150774.609447293
1907,207734.1970446245
1908,114935.19167563185
1909,135898.42427673526
1910,126049.29555440723
1911,194806.46940367104
1912,272626.28095200117
1913,148862.61654425922
1914,72733.58359062066
1915,307809.49843282445
1916,73479.24602285218
1917,256167.0358721639
1918,138744.97591983213
1919,154725.90186514298
1920,153716.31732499166
1921,408073.34237372264
1922,324640.145755677
1923,196222.95561261137
1924,242501.60262966022
1925,221546.16636968247
1926,384711.647625503
1927,142023.9941463355
1928,161114.07490961137
1929,125195.33554908592
1930,126718.86273521742
1931,138695.0356200557
1932,136570.49597852217
1933,161640.3637869071
1934,184869.01780524815
1935,176887.13687794982
1936,189618.13636672686
1937,181731.6410963638
1938,169873.82049478515
1939,243147.21845864662
1940,197070.4568115738
1941,177673.7242939121
1942,193285.02735964739
1943,192966.6672328747
1944,308009.0653070176
1945,362842.3100713904
1946,168393.27884894935
1947,310334.8488416117
1948,169494.94875700457
1949,242266.18795891243
1950,184534.9931237722
1951,280735.4197359127
1952,253058.23506683361
1953,160941.40427480877
1954,207973.05397701715
1955,130778.80236276578
1956,285468.5078630287
1957,164751.1610307946
1958,308590.474958324
1959,141173.97949450635
1960,117368.09429290127
1961,117982.53457872845
1962,95513.74702484436
1963,104025.91445198185
1964,114665.7309426671
1965,150891.96227653147
1966,149904.20457980514
1967,289090.4079336598
1968,397292.1207333018
1969,380733.7131563755
1970,425698.3868385417
1971,412828.8973682312
1972,365573.1816197691
1973,270663.7722417155
1974,305030.8609706158
1975,435747.53365191846
1976,277942.40319871646
1977,356289.0374701908
1978,348735.34017581836
1979,336292.37456216296
1980,194832.0924622722
1981,342993.9985285182
1982,235102.15056492566
1983,216658.1614936544
1984,168247.671035708
1985,202031.547296092
1986,217481.47470927704
1987,188795.86035029162
1988,176229.54829698906
1989,186188.49646791306
1990,219860.57604729835
1991,217235.44869274442
1992,217211.15547638052
1993,170503.66656959083
1994,257680.94559080887
1995,185601.5614183752
1996,255683.6171211829
1997,321342.4186466164
1998,356441.89654135343
1999,246963.2345986083
2000,302146.08697947516
2001,251158.9651203432
2002,236254.78246905145
2003,255889.2936410574
2004,268981.045364986
2005,236576.10979922334
2006,223592.1519564213
2007,254545.8706923048
2008,206863.95898909462
2009,186956.14052744964
2010,189237.7947651113
2011,149107.66284615526
2012,182866.6335676474
2013,179097.26996186125
2014,185599.8193870773
2015,195413.70743414568
2016,190380.6975128573
2017,206041.39135304806
2018,117642.19922066711
2019,130896.0417597943
2020,126054.77408040992
2021,114718.84436305524
2022,181222.18510963878
2023,146533.29783221585
2024,220351.41450064565
2025,360549.5821064024
2026,176152.0828599047
2027,146197.3516748099
2028,154786.7738848758
2029,174255.11873152823
2030,281940.98080200504
2031,261262.05980883574
2032,288050.84249335463
2033,281634.3471846282
2034,162405.02439640768
2035,210704.5746768932
2036,188019.75216386965
2037,195524.9077076533
2038,330994.64066966664
2039,203301.73259709796
2040,405163.0505830866
2041,276343.2367702549
2042,207577.06678524512
2043,168413.2854948271
2044,171996.32998305868
2045,242550.44953425226
2046,134684.81029592667
2047,151272.3689949248
2048,135491.39481198703
2049,134976.70154323205
2050,172097.0698430225
2051,102299.57340742773
2052,133416.6538495596
2053,146531.52588547408
2054,69740.19926406686
2055,153811.77718744762
2056,119007.62814987559
2057,128851.29104680139
2058,218705.43626889595
2059,139396.9892474026
2060,160874.20189327165
2061,175818.94742978408
2062,138045.85547474088
2063,107012.88610079336
2064,140990.97715476327
2065,134136.88949897132
2066,182144.28168922773
2067,121559.12385622552
2068,141222.51490252215
2069,91042.12054168552
2070,106825.616412265
2071,85142.06801360354
2072,124736.57448764305
2073,134789.12400202535
2074,178067.34661168265
2075,149510.90844179032
2076,123520.37356681467
2077,144892.74926507092
2078,130825.17947734316
2079,134596.3692092774
2080,113349.13441623928
2081,123949.193338867
2082,130349.5605651958
2083,140439.62439120113
2084,107773.47040973401
2085,130506.90441867986
2086,124126.96457706895
2087,123015.93624523056
2088,118970.50411306453
2089,90887.21846143698
2090,132300.82489617722
2091,129355.40528546742
2092,137654.6986389966
2093,143228.76538323215
2094,139962.49452371462
2095,161521.4661233377
2096,91357.57212144163
2097,91674.81045132408
2098,144091.8741193027
2099,56757.71854403165
2100,121024.94826699617
2101,136156.14123262704
2102,141585.01621022253
2103,99769.75580746894
2104,141832.42754016744
2105,128297.84236633248
2106,88281.10428327479
2107,251679.37693001435
2108,121477.26656022263
2109,116045.14940156612
2110,121063.76609737724
2111,147705.7579156224
2112,132961.87910369516
2113,120275.94765185221
2114,111555.45586469029
2115,149030.89403712295
2116,108032.35724681267
2117,152052.6860982243
2118,119525.90901562909
2119,102183.90199353275
2120,102778.44104794238
2121,88060.21263587123
2122,82298.26439783945
2123,95561.957607202
2124,201299.67001530237
2125,139326.31810778135
2126,166470.4423897965
2127,155983.77780855648
2128,123779.068198663
2129,94555.26778603655
2130,155264.7611506111
2131,158252.91709826424
2132,120375.82073295722
2133,112517.25497551281
2134,116040.62664430797
2135,103669.30701560703
2136,94704.3373893066
2137,118977.43137628415
2138,137303.1003767129
2139,153179.54075994118
2140,136791.6919364724
2141,137165.28302755943
2142,139108.71676995748
2143,143040.52475330592
2144,129727.39435539603
2145,134237.0236179891
2146,151638.7149590355
2147,157653.65085691604
2148,127316.48771153757
2149,134245.7955476907
2150,242901.84508991885
2151,127453.32161770706
2152,183649.13487050962
2153,156867.57215194884
2154,117449.78318974741
2155,128618.79886397204
2156,229597.0911511734
2157,236630.66124857598
2158,232512.2675783024
2159,209251.28669486693
2160,169464.62163133494
2161,261343.4199294318
2162,452074.3776013754
2163,342795.49413400923
2164,259866.0497347559
2165,172382.95902496486
2166,144440.22859060683
2167,204743.83160510278
2168,210459.69691317462
2169,192828.4764062359
2170,223285.5567575367
2171,148925.70046750634
2172,145089.3163888339
2173,157439.33058288763
2174,241816.9799509419
2175,322153.0910382016
2176,326723.2074352548
2177,260662.8134905159
2178,223451.9155247529
2179,145859.76626386604
2180,208710.04529702358
2181,193693.9696161108
2182,233075.2935752455
2183,198246.97716304287
2184,142200.58339402953
2185,133310.36514860706
2186,146100.2670201291
2187,148748.75529890193
2188,158258.8172971203
2189,160377.79351185935
2190,88625.55540193057
2191,89873.70933940583
2192,100532.38928852875
2193,100472.31609837532
2194,96680.98206085053
2195,115430.19932824408
2196,104702.56195268758
2197,108561.70077838896
2198,149167.4450736691
2199,161608.53622438695
2200,116989.84057852432
2201,131199.09160817903
2202,192702.84063348162
2203,169453.45361133345
2204,165521.1426691127
2205,117051.54360524808
2206,132906.99425207046
2207,228101.56177950714
2208,223366.9290523317
2209,192043.6907259377
2210,121410.56013306841
2211,114774.7445038857
2212,109899.59862797978
2213,100213.16188958508
2214,134512.70075221272
2215,97187.94516043275
2216,151871.37816249023
2217,79632.55314536337
2218,98902.91850004278
2219,81352.82687181831
2220,63747.809863597584
2221,301923.68459823803
2222,233672.2214590235
2223,259686.99240691442
2224,220373.45452007765
2225,143210.89370384233
2226,179855.65675729176
2227,201612.30399347225
2228,274252.39409451664
2229,241420.31879227058
2230,152786.91014435867
2231,206550.04848139067
2232,184391.67675072158
2233,174016.0455034803
2234,266935.9131444204
2235,199389.54352403872
2236,285079.67098351935
2237,360039.2105701755
2238,204846.3161553786
2239,124673.60661991024
2240,165565.5081819403
2241,147057.4638952239
2242,135849.43846741552
2243,132981.33372581544
2244,93813.47343348025
2245,88444.68184524079
2246,141962.05899337275
2247,107388.27184146264
2248,122836.48760359891
2249,127132.22796332893
2250,139873.78228297568
2251,128926.13805442631
2252,173779.99522006707
2253,153930.09819917544
2254,179421.53221204615
2255,195036.18553773133
2256,180839.50194954104
2257,193326.41258768633
2258,179985.0447010683
2259,177277.8959150012
2260,155240.36329189464
2261,181708.77527477726
2262,209385.7647345939
2263,320843.6468159034
2264,432923.36125862435
2265,182605.35079738326
2266,286696.482474178
2267,360624.76821579
2268,375400.31131730834
2269,165313.6022134717
2270,181728.2480930289
2271,251665.97623300678
2272,203753.271865094
2273,167185.30358650797
2274,173928.1520583412
2275,174517.5753164894
2276,160230.394845919
2277,174780.6644232676
2278,164040.99224408637
2279,117808.45896430382
2280,117728.51376759917
2281,173697.91894022335
2282,175126.6980880987
2283,93783.6744013453
2284,108168.6064188156
2285,145631.653283598
2286,126220.78235442514
2287,334685.55011657934
2288,266247.5798014093
2289,388904.2186602725
2290,416187.78920027346
2291,312029.9110682008
2292,398614.572428989
2293,465804.7403837099
2294,391058.0946658312
2295,450808.3733993931
2296,281686.7210940229
2297,302104.09689574334
2298,311232.19520107086
2299,371946.11352548026
2300,313778.70820298867
2301,265475.3392182744
2302,231508.9563359155
2303,244360.16671653348
2304,247610.40205873913
2305,180891.63529796703
2306,181604.67640072393
2307,187785.59719934294
2308,220186.02414426216
2309,283091.154420711
2310,215487.4108608223
2311,193750.78215908702
2312,176184.98950607202
2313,174056.70633322446
2314,176792.79158693255
2315,172327.7213568213
2316,184481.00909005926
2317,179165.91358001565
2318,172969.90015462865
2319,179005.2441823121
2320,188641.14697324493
2321,256851.75002928928
2322,167448.41537322293
2323,180763.2272310564
2324,164294.3146578146
2325,218004.41329569666
2326,163289.30050673182
2327,212011.65563374804
2328,218830.17956539322
2329,183133.3724212394
2330,182608.00782727206
2331,360028.99295169744
2332,393201.5830158729
2333,312813.5236010482
2334,256676.18854643786
2335,253920.9551571255
2336,336573.52046157065
2337,198995.80717767484
2338,281883.5503187894
2339,237543.915172186
2340,388840.16974082927
2341,223769.277868357
2342,246889.99073913373
2343,216111.3590982501
2344,240528.17489176558
2345,246681.70725983926
2346,213966.2789376894
2347,195364.4381481478
2348,229612.3446504519
2349,151594.52570110426
2350,264852.6147302552
2351,234677.89027966178
2352,254870.01540510223
2353,209763.1271359443
2354,128978.21887189239
2355,154812.73069580083
2356,153470.1139323763
2357,203151.74109342674
2358,200362.18569150261
2359,122277.81947539917
2360,119322.66974417116
2361,137450.48172490916
2362,262370.2324680237
2363,142358.2318757714
2364,157596.96420373194
2365,221908.84877482202
2366,186902.03108693345
2367,224069.3755958076
2368,198974.4544719661
2369,219155.50230842255
2370,172929.24881263133
2371,172398.19932102354
2372,188923.19902330832
2373,256100.27721101991
2374,295077.3281892232
2375,250064.88136015166
2376,270751.4721048834
2377,340695.2579019518
2378,131099.39320186817
2379,191542.33673896277
2380,145535.9100262188
2381,160058.28116507002
2382,188907.25081102704
2383,214130.49584299538
2384,234255.41883048846
2385,151162.03620612956
2386,142901.15359996818
2387,134710.81734166565
2388,104373.53996220964
2389,126888.65549092597
2390,134386.84711448476
2391,132961.5299216147
2392,111718.19350191866
2393,161562.7184357611
2394,145486.4116340146
2395,190141.9550034964
2396,147932.19594198794
2397,198604.3439688229
2398,121442.92786366379
2399,72236.80309468847
2400,56783.4033614339
2401,112217.75203205549
2402,134754.08506180643
2403,132008.91429628452
2404,142507.75283960992
2405,149883.81616170832
2406,136553.48537526157
2407,129710.20898215288
2408,135780.63661079286
2409,130483.6950199929
2410,165249.65708866814
2411,123841.91495300655
2412,155575.8448496842
2413,135165.84853046984
2414,135196.1664696681
2415,134089.0824727845
2416,130928.96489097035
2417,124355.35286132233
2418,120277.56425597653
2419,132377.65723180553
2420,125902.89285496864
2421,149447.96936848588
2422,121542.86266720085
2423,127205.74666672508
2424,150993.47741109564
2425,167018.3328518665
2426,126310.70804676271
2427,128504.31995006451
2428,167454.72268832545
2429,113563.38734464646
2430,129788.56649527942
2431,119979.23842081537
2432,134514.36299110865
2433,137019.92177804053
2434,142820.8750019158
2435,147577.37659189565
2436,103820.91713825973
2437,112527.80908778009
2438,124262.25538582026
2439,112393.0554877051
2440,127512.53493560253
2441,109660.50270640953
2442,98696.35408637622
2443,103917.2994917112
2444,123285.80413313242
2445,95552.57762461634
2446,108446.42547587682
2447,222093.17982997306
2448,145964.6506454217
2449,110177.99673160576
2450,164842.65938795646
2451,119231.34090924045
2452,207372.39120946304
2453,96820.63295065086
2454,112671.65466871168
2455,110276.13167116277
2456,143080.25446848638
2457,119790.28293587246
2458,101853.61473517318
2459,110403.8253893501
2460,141980.59914852693
2461,112315.84022049617
2462,125594.97172473287
2463,115604.23280723738
2464,168573.95968045117
2465,132477.65080208663
2466,121365.4739825278
2467,149545.37298093716
2468,99445.44905969383
2469,105357.07904745938
2470,186677.64587658248
2471,217081.17094713383
2472,176466.91115883176
2473,117862.35578127313
2474,111608.22001597872
2475,228623.6789917685
2476,117786.4167476704
2477,132678.46393683605
2478,162587.52137480982
2479,125413.4563862692
2480,132905.10128675855
2481,132299.6647258708
2482,134543.0550544395
2483,117497.47083219163
2484,120491.62324868137
2485,121619.0744033295
2486,152924.730903824
2487,185845.8363650354
2488,145670.9929434527
2489,150341.57124130646
2490,145598.6320504424
2491,96160.09851597734
2492,177555.8341319678
2493,141843.39316901393
2494,174850.1436941636
2495,112053.50919153946
2496,211234.12983605257
2497,152030.22153797618
2498,113168.54335524078
2499,97822.94464023304
2500,128549.99565760056
2501,136145.18824904336
2502,151405.63507102893
2503,107629.22349512488
2504,190016.56288037062
2505,211619.89976047463
2506,261563.25866275988
2507,320275.6507894736
2508,265140.8092910935
2509,221744.9375958515
2510,229142.07336064967
2511,187119.48430981374
2512,217029.21291788257
2513,221692.06228276022
2514,230549.5754116351
2515,152282.63671808172
2516,155826.6987714373
2517,135557.1479672224
2518,140924.26504120918
2519,229841.26952791584
2520,211163.02716598375
2521,191597.00144513484
2522,224788.44638733412
2523,134324.42892772486
2524,141299.1630981773
2525,144052.72798873545
2526,145305.25393770076
2527,119910.93836613941
2528,127958.44078180076
2529,135267.57308957726
2530,115087.04736275936
2531,246649.29088004102
2532,231314.78341454614
2533,197723.06476891285
2534,246240.97087925675
2535,314037.97738455987
2536,235518.93118908384
2537,240144.39026290496
2538,186785.45451976891
2539,188530.46918110017
2540,175308.7972156622
2541,181194.0292768296
2542,144709.0114203404
2543,132134.82153867907
2544,133989.14771555798
2545,127014.14753773603
2546,142605.43363649963
2547,141369.39486871043
2548,146653.37949268793
2549,161934.37173468905
2550,391925.95804511284
2551,144052.3288215544
2552,116921.3479207215
2553,90026.3409183532
2554,119981.65170549476
2555,101826.10833355933
2556,100273.01900685251
2557,112861.51693762201
2558,165738.9401705373
2559,136877.07081035996
2560,121796.22162452657
2561,130803.04182881446
2562,124683.75662779358
2563,135801.713563114
2564,161511.56915730957
2565,116050.8454631657
2566,133320.20027507856
2567,128240.67493449824
2568,187731.98589231976
2569,181226.036700089
2570,118299.26070742996
2571,160060.84337694725
2572,187862.19073769345
2573,250004.6743408961
2574,294460.8526987925
2575,128400.47310274332
2576,131939.08264621705
2577,163920.67634316842
2578,96656.19555763985
2579,68226.7735077503
2580,134415.78197957092
2581,135828.94601875564
2582,119063.57766811324
2583,273118.7016220475
2584,159674.53004089787
2585,174561.75656509874
2586,203184.8679250154
2587,213802.44516739305
2588,148320.99212111643
2589,144626.95889044946
2590,232620.93342220673
2591,212946.93494891486
2592,232723.55422734737
2593,246233.0418794847
2594,181515.76539272038
2595,209290.24229632947
2596,333840.5970095694
2597,180462.88808332328
2598,272652.86495906656
2599,316795.61027436005
2600,160326.77477894304
2601,129171.86646847257
2602,83572.07553824008
2603,87237.62845637648
2604,83623.02116995577
2605,83017.677463133
2606,143582.58524815427
2607,174138.49532353607
2608,205421.2415938791
2609,157354.96663201513
2610,115080.01536941048
2611,171349.4135469707
2612,155903.57500145154
2613,127393.85163827047
2614,128704.64446754479
2615,150761.6888637852
2616,137709.71353189
2617,166938.06009177445
2618,180480.45216138635
2619,221473.4297124119
2620,186319.79140362018
2621,183941.9967298476
2622,189938.4242911884
2623,255352.5393300579
2624,272119.17381635914
2625,311740.4513754083
2626,163690.52289152014
2627,181274.92773509468
2628,394118.1013507252
2629,587710.9048851293
2630,340428.918499848
2631,452455.60869256477
2632,377013.3684643425
2633,310018.526124402
2634,375764.78209520003
2635,145818.09734333595
2636,184928.27372257737
2637,159698.56788314568
2638,257267.59889287615
2639,183364.2002104875
2640,154085.21625470542
2641,113910.04979008954
2642,195040.36099933507
2643,109479.13931269193
2644,126228.33848998437
2645,94483.76461878869
2646,93475.14023586166
2647,100601.35014533336
2648,137123.42677502526
2649,139552.27232051315
2650,143138.1833739754
2651,149798.62213758755
2652,451683.75330162543
2653,257823.05197143508
2654,246517.81280487846
2655,369070.1420657703
2656,328569.8776792359
2657,332110.58297827904
2658,267305.3328808131
2659,295632.84802213864
2660,318514.1512444939
2661,339594.3645416571
2662,354163.1620555175
2663,282186.9230353345
2664,276140.63202931575
2665,315159.2002658161
2666,288557.6411965521
2667,170930.66450170273
2668,175507.3499026878
2669,175557.09915952527
2670,287519.34241854644
2671,177784.52843405417
2672,180830.92059813224
2673,198454.6858253867
2674,195594.32204682322
2675,167277.20547284765
2676,187408.77258636258
2677,206426.62352388728
2678,267185.68402114924
2679,284620.4301773374
2680,272361.0948822158
2681,408185.85830409365
2682,323630.30641850847
2683,507342.75181495416
2684,301825.73253711924
2685,347115.8812200956
2686,267169.20301813644
2687,313685.1034214323
2688,231611.2905807711
2689,211659.93124663207
2690,493955.64418546384
2691,184620.35119940067
2692,132156.03039210348
2693,192143.24099974494
2694,132421.5699979115
2695,190180.59868410634
2696,186511.04081188637
2697,193611.82784772522
2698,198335.41027100213
2699,178301.94484675804
2700,166731.54798644863
2701,151159.4091824288
2702,120408.99130693181
2703,136507.41138176716
2704,146443.7538566418
2705,125803.69220932896
2706,119281.13564246273
2707,123449.03044993928
2708,136573.00825375604
2709,116293.57155939622
2710,126652.35451256428
2711,273777.5358377003
2712,361637.30268208386
2713,169896.15391550557
2714,149447.61255099645
2715,173625.29804175475
2716,151111.0272281481
2717,177920.31328515403
2718,222111.6929097116
2719,159841.08334781384
2720,157678.17503297978
2721,142647.23803046322
2722,151967.020595936
2723,143490.84278839055
2724,127099.8999241972
2725,136357.2750906741
2726,145646.0996452926
2727,163851.70632437646
2728,164110.34771758332
2729,146625.40003299917
2730,147166.90786212313
2731,114092.17954258563
2732,110494.10283183074
2733,161929.93631664588
2734,128715.87842767611
